会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,4907,4907,,4907,0,AN7930,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,426,426,,426,0,AN7930,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,39522,39522,,39522,0,AN7930,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,1783,1783,,1783,0,AN7930,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,LAJC-2102-00339,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433206,4680,4680,JPY,4680,0,,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,LAJC-2102-00339,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433207,4680,4680,JPY,4680,0,,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,734,734,,734,0,AN7800,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,65,65,,65,0,AN7800,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,2510,2510,,2510,0,AN7800,
0007,2,202102,LAAN-2002-00402,汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,55,55,,55,0,AN7800,
0007,2,202102,LAAN-2002-00403,キッセイ薬品工業 マイナンバー管理 2020年度,1,キッセイ薬品工業 マイナンバー 運用サービス(基本) 200401-210331,LAJC-2002-00414,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,OBP,,,,1,,2,,,,02_LASK05-000430923,160000,160000,JPY,160000,0,,
0007,2,202102,LAAN-2002-00403,キッセイ薬品工業 マイナンバー管理 2020年度,1,キッセイ薬品工業 マイナンバー 運用サービス(基本) 200401-210331,,LAPJ21010227,AN500B,,AN50N0,営業部（ＴＣ）,42120,社外原価外注,,4,2,0,01,OBP,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,143226,143226,,143226,0,AN5500,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433208,18225,18225,JPY,18225,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433209,18225,18225,JPY,18225,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,3240,3240,,3240,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,87,87,,87,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,4381,4381,,4381,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,972,972,,972,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433210,452640,452640,JPY,452640,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433211,452640,452640,JPY,452640,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,28022,28022,,28022,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,319813,319813,,319813,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,22577,22577,,22577,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,6945,6945,,6945,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,5,G-HESQ-どこでもESQ,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433212,1166450,1166450,JPY,1166450,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,5,G-HESQ-どこでもESQ,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433213,1166450,1166450,JPY,1166450,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,5,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,92209,92209,,92209,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,5,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,140014,140014,,140014,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,5,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,872134,872134,,872134,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,5,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,21766,21766,,21766,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,6,G-HFSR-ファイルサーバー,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433214,504308,504308,JPY,504308,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,6,G-HFSR-ファイルサーバー,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433215,504308,504308,JPY,504308,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,6,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,32015,32015,,32015,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,6,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,164684,164684,,164684,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,6,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,213881,213881,,213881,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,6,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,8225,8225,,8225,0,AN7400,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,8,G-HWIF-イントラWifi,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433216,1940200,1940200,JPY,1940200,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,8,G-HWIF-イントラWifi,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433217,1940200,1940200,JPY,1940200,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,8,G-HWIF-イントラWifi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,115944,115944,,115944,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,8,G-HWIF-イントラWifi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,10934,10934,,10934,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,8,G-HWIF-イントラWifi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,289835,289835,,289835,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,8,G-HWIF-イントラWifi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,41822,41822,,41822,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,9,G-HDGP-DGPN,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433218,879573,879573,JPY,879573,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,9,G-HDGP-DGPN,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433219,879573,879573,JPY,879573,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,9,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,147565,147565,,147565,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,9,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,12800,12800,,12800,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,9,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1188448,1188448,,1188448,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,9,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,53618,53618,,53618,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433220,438750,438750,JPY,438750,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433221,438750,438750,JPY,438750,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,73608,73608,,73608,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,6385,6385,,6385,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,592826,592826,,592826,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,10,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,26746,26746,,26746,0,AN7930,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433223,70200,70200,JPY,70200,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433224,70200,70200,JPY,70200,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,11008,11008,,11008,0,AN7800,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,977,977,,977,0,AN7800,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,37646,37646,,37646,0,AN7800,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,11,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,820,820,,820,0,AN7800,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,12,G-HESQ-どこでもESQ 2月追加,LAJC-2102-00341,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433222,14350,14350,JPY,14350,0,,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,12,G-HESQ-どこでもESQ 2月追加,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,567,567,,567,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,12,G-HESQ-どこでもESQ 2月追加,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,861,861,,861,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,12,G-HESQ-どこでもESQ 2月追加,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,5365,5365,,5365,0,AN7920,
0007,2,202102,LAAN-2002-00405,DEJ 汎用インフラサービス（継続）（継続）,12,G-HESQ-どこでもESQ 2月追加,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,134,134,,134,0,AN7920,
0007,2,202102,LAAN-2002-00411,ボストン・サイエンティフィック ジャパン マイナンバー管理 2020年度,1,ボストン・サイエンティフィック ジャパン マイナンバー 運用サービス(基本) 200401-210331,LAJC-2002-00437,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,OBP,,,,1,,2,,,,02_LASK05-000430924,110000,110000,JPY,110000,0,,
0007,2,202102,LAAN-2002-00411,ボストン・サイエンティフィック ジャパン マイナンバー管理 2020年度,1,ボストン・サイエンティフィック ジャパン マイナンバー 運用サービス(基本) 200401-210331,,LAPJ21010227,AN500B,,AN50N0,営業部（ＴＣ）,42120,社外原価外注,,4,2,0,01,OBP,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,98468,98468,,98468,0,AN5500,
0007,2,202102,LAAN-2002-00412,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2102-00470,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433474,2970,2970,JPY,2970,0,,
0007,2,202102,LAAN-2002-00412,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2102-00470,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433475,2970,2970,JPY,2970,0,,
