確度,営業担当,技術担当,営業/技術,旧部門,部門,案件名,内外,BIZ,ソリューション識別,サービスライン名,"汎用識別
AOコード",汎用識別名,請求先,ヒト・モノ,売上1月,外注費1月,仕入1月,原価経費1月,社内人件費1月,売上総利益1月,率1月,売上2月,外注費2月,仕入2月,原価経費2月,社内人件費2月,売上総利益2月,率2月,売上3月,外注費3月,仕入3月,原価経費3月,社内人件費3月,売上総利益3月,率3月,売上4月,外注費4月,仕入4月,原価経費4月,社内人件費4月,売上総利益4月,率4月,売上5月,外注費5月,仕入5月,原価経費5月,社内人件費5月,売上総利益5月,率5月,売上6月,外注費6月,仕入6月,原価経費6月,社内人件費6月,売上総利益6月,率6月,売上7月,外注費7月,仕入7月,原価経費7月,社内人件費7月,売上総利益7月,率7月,売上8月,外注費8月,仕入8月,原価経費8月,社内人件費8月,売上総利益8月,率8月,売上9月,外注費9月,仕入9月,原価経費9月,社内人件費9月,売上総利益9月,率9月,売上10月,外注費10月,仕入10月,原価経費10月,社内人件費10月,売上総利益10月,率10月,売上11月,外注費11月,仕入11月,原価経費11月,社内人件費11月,売上総利益11月,率11月,売上12月,外注費12月,仕入12月,原価経費12月,社内人件費12月,売上総利益12月,率12月
A1,根来,二禮木,営業,TC,SOL,関西ペイント様向けRD&L 本番環境AWS費用2021年4月-5月,内,製造,インフラ／モノ／継続,2a 個別案件型ｼｽﾃﾑ開発,201,インフラサービス,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,284700,,256002,,,28699,0.101,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,根来,二禮木,営業,TC,SOL,関西ペイント　JOBサーバーAWS利用料2021年4月-5月,内,製造,インフラ／モノ／新規,2b 個別案件型システム開発保守サービス,201,インフラサービス,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,162460,,146129,,,16331,0.101,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,根来,二禮木,営業,TC,SOL,関西ペイント　BPR検証環境AWS利用料2021年4月-5月,内,製造,インフラ／モノ／新規,2b 個別案件型システム開発保守サービス,201,インフラサービス,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,275480,,248334,,,27146,0.099,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,根来,二禮木,営業,TC,SOL,関西ペイント　本番・BPR検証環境運用保守2021年4月-5月,内,製造,インフラ／ヒト／新規,2b 個別案件型システム開発保守サービス,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910000,0,0,0,735710,174290,0.192,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,根来,二禮木,営業,TC,SOL,関西ペイント株式会社_Deep Security Agent ウイルス対策費用,内,製造,インフラ／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,15871,0,15069,0,0,802,0.051,61500,0,58392,0,0,3108,0.051,61500,0,58392,0,0,3108,0.051,61500,0,58392,0,0,3108,0.051,61500,0,58392,0,0,3108,0.051,61500,0,58392,0,0,3108,0.051,61500,0,58392,0,0,3108,0.051,61500,0,58392,0,0,3108,0.051
A0,根来,二禮木,営業,TC,SOL,関西ペイント_クイック認証SSL ワイルドカード 1年 新規費用,内,製造,インフラ／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,3839,0,3429,0,0,410,0.107,8500,,7592,,,908,0.107,8500,,7592,,,908,0.107,8500,,7592,,,908,0.107,8500,,7592,,,908,0.107,8500,,7592,,,908,0.107,8500,,7592,,,908,0.107,8500,,7592,,,908,0.107
A1,横山,臼井,営業,PS,ES,BSFI向けOC構築作業・OC利用問合せサポート,内,CIT,製造／ヒト／新規,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637740,,,,,637740,1,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,根来,,営業,PS,ES,豊田自動織機様_モニター＆小型デスクトップ費用（5月納品予定）,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,189600,0,165272,0,0,24328,0.128,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,戸村,二宮,営業,TC,SOL,ストリーム様アーカイブサーバAzure移行,内,CIT,インフラ／ヒト／新規,2a 個別案件型ｼｽﾃﾑ開発,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,508500,299763,0,0,0,208737,0.41,75000,54000,,,2346,18654,0.249,,,,,,0,0,151000,96000,0,0,5474,49526,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1,根来,上田,営業,TC,SOL,スルガ銀行_個人ローンシステムゆうちょ追加対応,内,金融,インフラ／ヒト／新規,5a 個別運用保守サービス,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,,,,156321,43679,0.218,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A0,八木,臼井,営業,PS,ES,オハラ樹脂_ワークステーション導入,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,442000,0,397000,0,0,45000,0.102,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,バッファロー_UipathクラウドOC導入支援_2021年4月-6月,内,BS,製造／ヒト／継続,5a 個別運用保守サービス,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,73000,,,,47000,0.392,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
D,根来,臼井,営業,PS,ES,兵庫医科大学 UiPathライセンス追加,外,CIT,製造／CAD／モノ／新規,6a 情報機器･その他ｿﾌﾄ販売,999,指定なし,兵庫医科大学,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,,0,,,0,0,0,,0,,,0,0,0,,0,,,0,0,0,,0,,,0,0,0,,0,,,0,0,0,,0,,,0,0,18417,,14734,,,3682,0.2
C1,根来,臼井,営業,PS,ES,兵庫医科大学 StudioXトレーニング,内,CIT,製造／ヒト／新規,5a 個別運用保守サービス,320,その他,兵庫医科大学,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,50000,37500,,,,12500,0.25,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,デルタ工業_UipathクラウドOC導入支援_2021年6月,内,BS,製造／ヒト／継続,5a 個別運用保守サービス,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,120000,73000,,,,47000,0.392,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,トヨタ紡織_ワークステーション導入,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,538000,,478000,,,60000,0.112,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
C1,根来,二禮木,営業,TC,SOL,関西ペイント　本番・BPR検証環境運用保守2021年6月-9月,内,製造,インフラ／ヒト／継続,2b 個別案件型システム開発保守サービス,201,インフラサービス,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,1820000,840000,,,312640,667360,0.367,,,,,,0,0,,,,,,0,0,,,,,,0,0
C1,根来,二禮木,営業,TC,SOL,関西ペイント　AWS利用料2021年6月-9月,内,製造,インフラ／モノ／継続,5b ｾﾝﾀｰ利用型運用保守ｻｰﾋﾞｽ,106,AWS利用料,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,15586815,,14028134,,,1558682,0.1,,,,,,0,0,,,,,,0,0
A1,根来,臼井,営業,PS,ES,日立造船株式会社_UiPath、VBA開発支援（小松、堀）　2021年6月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,1800000,1080000,,,,720000,0.4,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,根来,臼井,営業,PS,ES,日立造船株式会社_UiPath導入支援（金子）　2021年6月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,950000,750000,,,,200000,0.211,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,根来,臼井,営業,PS,ES,日立造船株式会社_UiPath、VBA開発支援（小松、堀）　2021年7月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,1800000,1080000,,,,720000,0.4,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,根来,臼井,営業,PS,ES,日立造船株式会社_UiPath導入支援（金子）　2021年7月,内,CIT,製造／ヒト／継続,5a 個別運用保守ｻｰﾋﾞｽ,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,950000,750000,,,,200000,0.211,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,富士物流_UiPath導入支援_2021年6月-8月,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,330000,219000,,,,111000,0.336,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
D,根来,藤川,営業,EIS,SOL,富士ケミカル株式会社_SuperStream電債オプションライセンス追加,内,製造,SI・BI／ヒト／新規,6b 情報機器･その他ｿﾌﾄ保守,999,その他,富士ケミカル,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
A1,八木,臼井,営業,PS,ES,LIXIL_UiPathデモ用ロボット作成_2021年6月,内,製造,製造／ヒト／継続,5a 個別運用保守サービス,320,その他,ISID,ヒト,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,275000,,,,127421,147579,0.537,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
D,八木,臼井,営業,PS,ES,ジェイテクト_ワークステーション導入,内,製造,製造／CAD／モノ／新規,6a 情報機器･その他ソフト販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,817000,,735000,,,82000,0.1
D,八木,臼井,営業,PS,ES,コミッション_山口精機工業向けライセンス販売手数料,内,製造,製造／CAD／モノ／新規,7a その他諸口,320,その他,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,1500000,,,,,1500000,1,,,,,,0,0,,,,,,0,0
A0,根来,臼井,営業,PS,ES,菱友システム技術向けレンタルPC,内,製造,インフラ／モノ／新規,6a 情報機器･その他ｿﾌﾄ販売,999,指定なし,ISID,モノ,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,91000,0,69200,0,0,21800,0.24,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,0
